,0,1,2
102,UWaveGestureLibraryAll,102,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.05717011403579506, 0.10038710144450914, 3.7209732491844507, 0.7648750710318716, 0.004912907548012505, 0.5477181257455158, 0.23096411367947023, 0.0, 0.07488815721598631, 0.07539412904316424, 2.999999568195659, 0.24420667469839633, 0.2280593654602783, 14.726442498212025, 88.60828032492846, 837.7016185378424, 2858.6938577262595, 6.058177068876099, 0.125, 0.00010337428536986453, nan, nan, 64.6604129543947, nan, nan, 203.54545454545453, 18.760444670305063, 53.50372590334586, 6.2257744212143455, 0.813845586040401, 5.209106226557404, 16.055746594634964, 6.267931648129056, 13.594200456557822, 38.59559454891769, 60.47646300556441, 122.29587849112048, 23.755397600781404, 46.99448365598362, 24.323194234338555, 48.76791103059163, 3.922645572856186, 10.64961550025549, 0.49519839616576483, 0.27632149687141605, 22, 0, 0, 8, 0.16883116883116883, 7, 4478, 0.0, 22, 18, 6.51410601891141, nan, 2.4200325477377254, 56.553817432708236, 114.51284324289647, 3.410012322847157, 11.373825997911958, 27.240926331668682, nan, 0.0995650180917004, 1.5248641945362225, 0.007646797802262334, 0.01474272834920778, 23.206288106396116, 45.59287601838304, 837.7016185378417, 2827.6095606128724, 0.027123726321281932])"
103,UWaveGestureLibraryX,103,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.06521918083719332, 0.08100205592817873, 3.656322733583195, 0.7196888176797647, 0.004912907548012505, 0.5139883626149873, 0.26244670749597, 0.0, 0.07342166131960162, 0.06798988126578387, 2.999999568195659, 0.24889070307970804, 0.26118320885405305, 23.760428871885676, 119.85655457668658, 303.5018555423923, 897.7253978944061, 5.911919990547912, 0.125, 0.00010337428536986453, nan, nan, 86.18140290742231, nan, nan, 203.54545454545453, 12.730874012276502, 25.004498268950428, 6.148873017452929, 0.7333625255295109, 151.58323649962142, 690.6112710911189, 5.005573653721427, 6.363456448906721, 14.626733886856229, 43.25139876444871, 81.18189529522891, 17.210190542050434, 32.834371936402874, 15.015277790613515, 31.540003526570075, 1.809070017845722, 5.29600218197269, 0.5074492843259235, 0.23692986873368804, 22, 0, 0, 8, 0.22943722943722944, 7, 4478, 0.0, 22, 11, 6.205296857281247, nan, 2.2625579039783004, 41.442328746602996, 77.30767661089655, 1.9985244247168044, 8.496686405331134, 15.566722542136043, nan, -2.3993112856859464, 11.197200862013448, 0.008244258782594075, 0.014585165247454363, 16.400503797786005, 31.79299073487436, 303.5018555423924, 691.96510417036, 0.03943860446942708])"
104,UWaveGestureLibraryY,104,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.046810949848435146, 0.05077382182658355, 3.535912270210675, 0.9387870195000577, 0.004912907548012505, 0.46226102718365153, 0.24647230695339836, 0.0, 0.05095919215074523, 0.04433768786048114, 2.999999568195659, 0.23796638504737538, 0.2357199855031729, 20.12348722767581, 111.6199604302836, 300.5315410879597, 860.7346380561199, 7.662543979417294, 0.125, 0.00010337428536986453, nan, nan, 71.20173474014746, nan, nan, 203.54545454545453, 12.91905141730452, 25.7345736550502, 6.144397013009691, 0.8637854740163454, 141.91805894087415, 609.1065945783481, 4.242951762229644, 6.702913098870454, 15.425714481329802, 43.67366074045724, 82.89779999474416, 18.90324254364941, 37.13876425717218, 16.599540679133348, 35.989298141521346, 2.007410468643439, 6.408901807693191, 0.39151482539664284, 0.24788299105593029, 22, 0, 0, 8, 0.19047619047619047, 7, 4478, 0.0, 22, 13, 8.031362392544011, nan, 1.8602883893397735, 41.66625027181379, 78.18268256003037, 2.2842004890475116, 8.370216656960421, 15.538527098913498, nan, -2.6150982863068606, 10.908613638793154, 0.009724679405667087, 0.01929979769479032, 18.12938687957835, 36.550833347205284, 300.53154108796, 677.527374619034, 0.0699024402715008])"
105,UWaveGestureLibraryZ,105,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.04902457714953438, 0.07977604801439653, 3.635624519643214, 0.7385380161854177, 0.004912907548012505, 0.5051147870322626, 0.27702942508003287, 0.0, 0.06989199447883826, 0.05426409828645136, 2.999999568195659, 0.23568654926956123, 0.2538255232942812, 25.24688756907647, 121.15294659978005, 308.0243128694579, 892.2805771642184, 6.0810924612808925, 0.125, 0.00010337428536986453, nan, nan, 90.09134135338086, nan, nan, 203.54545454545453, 12.426178076578367, 24.29683480054581, 6.142291748740751, 0.7223867690534853, 210.30796169560384, 867.1135515352356, 5.139575930090644, 6.176304552316406, 13.778243741663376, 52.725628957064174, 96.78077534234109, 17.189947725329446, 32.249674167759785, 14.807532757686618, 30.383254481484034, 0.5609331044141412, 2.381494557667459, 0.493332339098122, 0.2076230953497647, 22, 0, 0, 8, 0.21212121212121213, 7, 4478, 0.0, 22, 15, 6.3695240135475935, nan, 2.246458450711578, 52.164695852650034, 94.9001502897413, 2.3448131315216463, 8.617932350695071, 15.648858481269228, nan, -2.326268677540119, 13.536763355096056, 0.008712995932523188, 0.016319622019241097, 16.23518997389169, 30.91436908328589, 308.0243128694581, 678.6919897726555, 0.03901841690240554])"
106,Wafer,106,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.13810940807533945, 0.10451709502577607, 3.8346629997127155, 0.6134152986458015, 0.0030709101060859855, 0.8787967847970852, nan, 0.0, 0.018814534891660226, 0.01610364986245092, 0.48885387593840096, 0.2622547028623542, 0.22250904902453406, 3.4502540823660133, 16.770015933735632, 49.06419116000004, 156.4351422776334, 3.366247294671388, 0.5, 0.5566837305823741, nan, nan, 7.822937195235546, nan, nan, 325.6363636363636, 4.028750356739434, 9.71892357416999, 4.178294664344112, 0.6186806965576693, 3.445973910426136, 8.340963484437196, 3.3914308756301743, 1.8444478355433922, 3.097521852924743, 20.371187467553877, 36.2410457141714, 7.4965802108824615, 15.45087995987422, 7.38947504899022, 16.908139278121446, -0.04785009301544487, 2.1064316466069046, 0.1452222113070046, 0.09684853024961285, 22, 0, 0, 2, 0.15151515151515152, 1, 7164, 0.0, 22, 13, 25.405485532830166, nan, 0.7722837889696945, 20.419037560569322, 35.19459603913885, 3.3914308756301743, 3.2932034477577146, 6.3276342101884415, nan, 0.5022727357041951, 1.5159480264476601, 0.00971405146629317, 0.011691977839693354, 7.161959459694237, 15.742189227670577, 49.064191160000085, 134.3492044923258, 0.2277162110303055])"
107,Wine,107,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.1787760013750771, 0.19719832000682327, 1.1058188219492264, 0.8182148303912895, 0.1981981981981982, 0.5293690205447101, nan, 0.0, 0.1268786334507273, 0.20768467899491996, 0.9994730201859837, nan, nan, 0.0034608546744839498, 0.020262426521023138, 2.8496108841956667, 13.304979220062231, 39.720870390262334, 0.5, 0.01911099408612287, nan, nan, 4.510001406446707, nan, nan, 5.045454545454546, 0.833732407123097, 3.6169958909020727, 2.080129427254417, 0.7959171702692377, nan, nan, 0.38933571452283394, 0.07653470356215973, 0.3148139786172242, 7.488808197944923, 15.024478592526847, 6.917613786397342, 13.552411845723713, 6.667118046457383, 12.944965040337491, 6.595052629849929, 12.838325187974002, 0.025162414880792915, 0.036837906278167416, 22, 5, 0, 2, 0.2510822510822511, 1, 111, 7.0, 22, 11, 42.947245412972066, nan, 0.28023155991246573, 0.8937555680949937, 3.605619543774457, 0.38933571452283394, 0.3993456889569993, 1.6787601137227777, nan, nan, nan, 0.3451997245179063, 0.37014209945137133, 6.837848177775057, 13.356524350473256, 2.8496108841956675, 13.304631343710572, 0.7197684400875343])"
108,WordSynonyms,108,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.06143146727033731, 0.08244259056277985, 3.1170971532492042, 0.14023420056526384, 0.02430939226519337, 0.306544593247201, 0.22267142134120707, 0.0, 0.09969701545375197, 0.027256694636589862, 4.071876625482959, 0.3120300344172906, 0.2747439644171989, 11.514868703116667, 45.322871852022594, 114.71831714181347, 348.4766899450533, 7.321291368485121, 0.04, 0.045643964425286315, nan, nan, 18.3284012083127, nan, nan, 41.13636363636363, 8.094679597604376, 16.84962782648455, 6.632804597566861, 0.19277131705472464, 10.58947435002512, 24.41913149197211, 5.029845410067754, 5.526563744200055, 11.387516224827829, 30.695069179659665, 56.087367146274445, 10.02500212576793, 17.29911382382525, 9.68336668670551, 16.938783505142734, 1.4289965342187536, 3.2725524323067074, 0.5561691811653016, 0.13687784685814222, 22, 0, 0, 25, 0.27705627705627706, 22, 905, 0.0, 22, 16, 4.6045844660399435, nan, 3.108564727804403, 29.26607264544091, 53.1146577754025, 1.3681910340591035, 5.232901422206094, 9.565242925350468, nan, 0.14553398068989143, 2.798373177850214, 0.009003361570570289, 0.012690045392701327, 9.48681464430836, 16.368477554569797, 114.7183171418134, 271.1513043810054, 0.020887224907193757])"
109,Worms,109,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.08460906277646177, 0.08056956598025343, 2.493319340644594, 0.406140239660029, 0.08527131782945736, 0.61971054233142, 0.19770095608882624, 0.0, 0.10010553914707483, 0.06825931866227643, 2.1170343007992103, 0.2499448347184627, 0.2442424342411381, 143.3918756198049, 976.8707819536606, 2262.0599331454214, 6875.665453066402, 6.5604800826730525, 0.2, 0.1282471398764323, nan, nan, 240.90638947013375, nan, nan, 11.727272727272727, 26.590653172208793, 59.25406038132492, 4.287658613927368, 0.41190623646248703, 18.358308276754876, 40.02146572030858, 3.7007448777436274, 18.231704249642345, 40.475230610709446, 120.68221931592203, 249.55326016465668, 27.721521256087968, 55.867075329809374, 22.77100985826299, 45.86177109573503, 2.378573486434497, 7.92243430673462, 0.3226950275164359, 0.1471835584044968, 22, 0, 0, 5, 0.1774891774891775, 4, 258, 0.0, 22, 13, 6.726550234857899, nan, 1.6534216292221187, 118.30364582948756, 245.7993959695445, 1.992842535628626, 22.218582343817516, 43.04188419660955, nan, 0.20538513429378458, 3.81920229938079, 0.0072879088108658225, 0.012480582855588743, 24.190323385225767, 48.811808891637, 2262.059933145421, 5091.093035802819, 0.09327565862356832])"
110,WormsTwoClass,110,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.0881207356489819, 0.10082956712720172, 2.493319340644594, 0.406140239660029, 0.08527131782945736, 0.5698274512319661, nan, 0.0, 0.019854413689995336, 0.01056844576498242, 0.9825908176343121, 0.2499448347184627, 0.2442424342411381, 143.3918756198049, 976.8707819536606, 2262.0599331454214, 6875.665453066402, 13.742538652927129, 0.5, 0.10962895832349578, nan, nan, 83.09800458379628, nan, nan, 11.727272727272727, 26.590653172208793, 59.25406038132492, 3.4044102089282076, 0.3953479543199829, 18.358308276754876, 40.02146572030858, 0.48083062719366193, 18.231704249642345, 40.475230610709446, 120.68221931592203, 249.55326016465668, 27.721521256087968, 55.867075329809374, 22.77100985826299, 45.86177109573503, 2.378573486434497, 7.92243430673462, 0.07149994935069894, 0.04199269053619043, 22, 0, 0, 2, 0.1774891774891775, 1, 258, 0.0, 22, 13, 33.8716238722793, nan, 0.3247033241775187, 118.30364582948756, 245.7993959695445, 0.48083062719366193, 22.218582343817516, 43.04188419660955, nan, 0.20538513429378458, 3.81920229938079, 0.0072879088108658225, 0.012480582855588743, 24.190323385225767, 48.811808891637, 2262.059933145421, 5091.093035802819, 0.6752966758224813])"
111,Yoga,111,"(['attr_conc.mean', 'attr_conc.sd', 'attr_ent.mean', 'attr_ent.sd', 'attr_to_inst', 'can_cor.mean', 'can_cor.sd', 'cat_to_num', 'class_conc.mean', 'class_conc.sd', 'class_ent', 'cor.mean', 'cor.sd', 'cov.mean', 'cov.sd', 'eigenvalues.mean', 'eigenvalues.sd', 'eq_num_attr', 'freq_class.mean', 'freq_class.sd', 'g_mean.mean', 'g_mean.sd', 'gravity', 'h_mean.mean', 'h_mean.sd', 'inst_to_attr', 'iq_range.mean', 'iq_range.sd', 'joint_ent.mean', 'joint_ent.sd', 'kurtosis.mean', 'kurtosis.sd', 'lh_trace', 'mad.mean', 'mad.sd', 'max.mean', 'max.sd', 'mean.mean', 'mean.sd', 'median.mean', 'median.sd', 'min.mean', 'min.sd', 'mut_inf.mean', 'mut_inf.sd', 'nr_attr', 'nr_bin', 'nr_cat', 'nr_class', 'nr_cor_attr', 'nr_disc', 'nr_inst', 'nr_norm', 'nr_num', 'nr_outliers', 'ns_ratio', 'num_to_cat', 'p_trace', 'range.mean', 'range.sd', 'roy_root', 'sd.mean', 'sd.sd', 'sd_ratio', 'skewness.mean', 'skewness.sd', 'sparsity.mean', 'sparsity.sd', 't_mean.mean', 't_mean.sd', 'var.mean', 'var.sd', 'w_lambda'], [0.08871557886766276, 0.07903454124981811, 3.3300771989792763, 1.0504384882072915, 0.006666666666666667, 0.42747062753707227, nan, 0.0, 0.004814134788505934, 0.0023573721365301023, 0.9961812375892515, 0.22149546169435053, 0.20652036259112114, 2.603952332143269, 10.676146394432987, 62.63838272051396, 172.45435472228735, 24.128276497448375, 0.5, 0.05142594772265802, nan, nan, 2.2195923970526086, nan, nan, 150.0, 3.0986078018346475, 6.6940288582495935, 4.284971557346358, 1.0363108819666655, 41.80854982365816, 189.14178300167939, 0.2235875435498204, 2.0759079644728984, 4.524516477332143, 31.283127895986777, 57.44198820368416, 15.856298720605576, 30.64703587780711, 16.008027935729046, 31.677112642059623, 7.66651764622595, 15.44310503142917, 0.041286879222169066, 0.02475673168731474, 22, 0, 0, 2, 0.12554112554112554, 1, 3300, 0.0, 22, 16, 79.65703346236897, nan, 0.18273113740693836, 23.616610249760836, 45.83982060669314, 0.2235875435498204, 3.690845397336746, 7.16590121742709, nan, 0.6038268286794056, 3.4123734808097574, 0.021891463826610995, 0.054669553412073676, 15.855822427227624, 31.335345565746362, 62.638382720513825, 164.6044500602537, 0.8172688625930616])"
